0.0069282,8568.9,177,34.805,34.805,3.5186e-05,76.606,76.606,0.00028343,103.58,103.58,0.00013221,131.07,135.31,4.2335
0.0069282,8666,178,34.425,34.425,0.00024727,81.703,81.702,0.00036343,105.83,105.84,0.0086708,131.28,135.49,4.2152
0.0069282,8763.7,179,36.088,36.088,7.2611e-05,83.23,83.231,0.00020817,105.91,105.91,0.0027824,131.48,135.67,4.1924
0.0069282,8861.9,180,33.676,33.676,8.4974e-05,83.306,83.306,0.00015291,100.74,100.73,0.011957,131.67,135.84,4.1694
0.0069282,8960.6,181,33.679,33.678,0.001337,57.636,57.636,8.2215e-05,100.77,100.77,0.0036467,131.87,136.01,4.1465
0.0069282,9059.9,182,36.094,36.095,0.00057208,75.827,75.827,0.00074574,104.74,104.75,0.00649,132.06,136.18,4.1237
0.0069282,9159.7,183,34.173,34.173,0.00025667,56.519,56.518,0.0007287,113.58,113.58,4.6359e-05,132.24,136.34,4.0967
0.0069282,9260.1,184,35.115,35.116,0.0012521,59.689,59.689,2.5746e-05,115.46,115.46,0.0020603,132.43,136.5,4.0699
0.0069282,9361,185,34.045,34.045,0.00017431,75.382,75.383,0.00080142,115.56,115.56,0.00084094,132.61,136.65,4.0432
0.0069282,9462.5,186,33.901,33.901,0.00036822,52.643,52.644,0.000455,115.66,115.66,0.002117,132.79,136.81,4.0168
0.0069282,9564.5,187,34.009,34.009,3.1103e-05,49.643,49.643,0.00029449,112.55,112.55,0.0041367,132.96,136.95,3.9879
0.0069282,9667.1,188,34.69,34.691,0.0005295,79.599,79.599,0.0002649,114.93,114.93,0.0039474,133.14,137.1,3.9577
0.0069282,9770.2,189,36.11,36.11,2.7577e-05,77.102,77.102,0.00027019,115.02,115.02,0.00021471,133.31,137.24,3.9272
0.0069282,9873.9,190,33.705,33.705,3.4935e-05,82.487,82.487,1.4315e-05,115.11,115.11,0.0054234,133.48,137.37,3.8969
0.0069282,9978.1,191,35.053,35.052,0.00019786,62.973,62.975,0.002064,101.03,101.03,0.00063454,133.64,137.51,3.8668
0.0069282,10083,192,33.798,33.799,0.00097241,80.995,80.995,7.0069e-05,116.57,116.58,0.00061549,133.81,137.64,3.8344
0.0069282,10188,193,33.801,33.801,0.00029803,77.064,77.064,0.00013465,116.59,116.59,0.00050314,133.97,137.77,3.8009
0.0069282,10294,194,34.343,34.343,0.00012223,78.092,78.092,3.7332e-06,114.97,114.97,0.0013025,134.12,137.89,3.7675
0.0069282,10400,195,33.673,33.674,0.00055212,58.449,58.449,0.0003356,116.66,116.66,0.00012156,134.28,138.01,3.7344
0.0069282,10507,196,34.243,34.243,3.9815e-05,76.293,76.293,0.00026349,104.58,104.58,0.00020331,134.43,138.14,3.7015
0.0069282,10615,197,36.125,36.125,6.3395e-05,60.605,60.605,0.00019126,116.6,116.6,1.0948e-05,134.58,138.25,3.6688
0.0069282,10723,198,36.128,36.127,0.0010102,82.952,82.952,0.00014195,116.81,116.81,0.0014027,134.73,138.37,3.6329
0.0069282,10831,199,33.683,33.683,2.3281e-06,72.936,72.936,0.00015495,116.74,116.74,0.00033225,134.88,138.48,3.5972
0.0069282,10941,200,34.155,34.155,4.4365e-05,83.468,83.468,1.709e-05,117.19,117.19,3.7736e-05,135.03,138.59,3.5617
0.0069282,11050,201,33.957,33.957,0.00047491,65.183,65.184,0.00084632,117.02,117.02,3.5068e-05,135.17,138.69,3.5265
0.0069282,11160,202,33.838,33.838,0.00033305,79.831,79.833,0.0011141,117.03,117.03,4.5698e-05,135.31,138.8,3.4916
0.0069282,11271,203,34.783,34.782,0.00038741,78.513,78.514,0.00034714,117.11,117.1,0.00089886,135.45,138.9,3.4569
0.0069282,11383,204,33.696,33.695,0.00027261,84.809,84.809,5.7253e-05,117.5,117.5,0.00094151,135.58,139,3.4208
0.0069282,11494,205,33.74,33.74,0.00030522,83.804,83.804,0.00021978,117.37,117.37,0.00059858,135.72,139.1,3.3835
