0.006,53669,476,122.63,122.63,0.0014251
0.006,53895,477,124.26,124.26,0.00097159
0.006,54121,478,129.08,129.08,0.0003723
0.006,54348,479,128.81,128.81,0.00012599
0.006,54575,480,119.63,119.64,0.0071113
0.006,54803,481,119.64,119.64,0.0025124
0.006,55031,482,118.52,118.52,0.00035506
0.006,55259,483,129.1,129.09,0.0053507
0.006,55488,484,124.17,124.17,0.0021173
0.006,55718,485,118.55,118.55,0.0026569
0.006,55948,486,128.24,128.24,0.0021636
0.006,56178,487,120.64,120.64,0.00084326
0.006,56409,488,120.09,120.09,0.00028581
0.006,56641,489,122.26,122.26,0.0026609
0.006,56873,490,128.81,128.81,0.00023115
0.006,57105,491,124.71,124.7,0.0023489
0.006,57338,492,129.11,129.11,0.00014684
0.006,57571,493,128.24,128.24,0.0028559
0.006,57805,494,129.11,129.11,0.0071848
0.006,58039,495,129.12,129.12,0.0039347
0.006,58274,496,119.03,119.03,0.00049465
0.006,58509,497,125.64,125.64,0.003414
0.006,58745,498,126.55,126.55,0.00030476
0.006,58981,499,127.16,127.16,0.0036291
0.006,59218,500,119.64,119.64,0.0012025
0.006,59455,501,129.39,129.39,0.0022614
0.006,59692,502,117.92,117.92,0.0018027
0.006,59930,503,127.16,127.16,0.00087738
0.006,60169,504,128.81,128.81,0.00063049
0.006,60408,505,126.13,126.13,0.00024107
0.006,60647,506,126.64,126.64,0.00080855
0.006,60887,507,118.55,118.55,0.0032394
0.006,61128,508,125.35,125.35,0.0045217
0.006,61369,509,126.56,126.56,0.00092013
0.006,61610,510,117.98,117.98,0.00017274
0.006,61852,511,117.99,117.98,0.0078585
0.006,62094,512,123.83,123.83,0.00034089
0.006,62337,513,123.02,123.01,0.0013779
0.006,62580,514,119.19,119.19,0.00085245
0.006,62824,515,129.39,129.39,0.0029784
0.006,63068,516,126.64,126.64,0.00059736
0.006,63313,517,126.13,126.13,2.7603e-05
0.006,63558,518,124.7,124.7,0.0022283
0.006,63804,519,123.01,123.01,0.0023612
0.006,64050,520,127.84,127.84,0.0018609
0.006,64296,521,118.66,118.67,0.006296
0.006,64543,522,128.81,128.81,0.00027905
